Trip ID,Taxi ID,customer_id,credit_card_number,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
004493c22460fd0bdf7368eb005e3339ae7f95ae,0881b7b36b4aad06e5ee59472465b15a6620637f694aae59e671eae69d6813cbce85e8da46949f71f5bd94b08f1db3323debbd8333302d97d22584ef366b2e10,591,6507459038858910 ,1/17/2024 5:45,1/17/2024 5:45,240,1,,,8,8,6,0,0,0,6,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
00449671b2b755252a997ed80a878e2faf4908d2,e93472aad9e00c0a523e1a861ae897303548d713ba63d3b8019a99d519a78fa799cd5a3c5366479d1796d94cbe6552b706e4e60fac373942ee2d349b5d9a44b3,177,4359121652272810 ,1/12/2024 19:15,1/12/2024 19:30,454,0,,,7,8,9,2.15,0,0,11.15,Mobile,Flash Cab,41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
0044c3661d538172eaaa5cd7efa7872269a57d03,7b6db2bfb6f570dc013061147b1fbe93975a5d556c6666912aac0b5c1cfa3e8f50cffa16fa56e8e9b1b4c032d7cd6b494bc5174a4e85cd18fff68ff16091bff1,74,6588608175908000 ,1/12/2024 21:45,1/12/2024 22:00,1116,5.87,,,24,6,16.41,4.03,0,1,21.44,Mobile,Medallion Leasin,41.90120699,-87.67635599,POINT (-87.6763559892 41.9012069941),41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014)
004509002f9a730f1df05d6afefaa58d638fdfea,e0af422e655872a41a0dfdf63f0731a66d1171c49d4650cb2bb23778c2819fb7d51a6b16e26e2ba671674c0c3c0e7dc19627b8017936c32c6896ef4ae80208cb,44,3563202907282780 ,1/28/2024 12:15,1/28/2024 12:15,290,0.77,,,32,8,5.5,0,0,0,5.5,Cash,Taxicab Insurance Agency Llc,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
004584afab6f2b971a03b3e72d1789b689aa3cfc,a945379688097db2f2e6117c99b1431b6eba73c4bcfea86e3ecd17f8c511fddb8f727e8fdb13da107f9a6804c49103b252396379bca0e4ec435ea05633c05741,786,4294614405341880000 ,1/23/2024 9:15,1/23/2024 9:15,303,0.62,17031320100,17031839100,32,32,5.25,2,0,0,7.75,Credit Card,Flash Cab,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
0045b331aa8e66fb47701b1a27942e8bb47a8e1d,4136627ef25b9fad79910c55679c02d8e1f2a42925d29c89625b9a1b45192d184a2a2d368927e2eeccd104c0c21efb24cbe8a9d1c27bc3513911181e1c9ac216,254,4237177750050 ,1/16/2024 10:45,1/16/2024 11:00,1500,12.3,17031980100,17031330100,56,33,32.5,9.25,0,4,45.75,Credit Card,Taxi Affiliation Services,41.78599852,-87.75093429,POINT (-87.7509342894 41.785998518),41.85934972,-87.61735801,POINT (-87.6173580061 41.859349715)
0045b40aac08c08940a25acb5c742557c69635fe,8b43f4a681efdaeb470b8570f8f98c822c7ba15a0f740a23f0daad0c5f3987cab4c12b3df5360160575f4580b037a75de9bed0a706ac9b36d0dbdcb57f8ed3fb,791,30157628949499 ,1/23/2024 23:15,1/23/2024 23:30,956,10.94,,,76,16,28.25,5.14,0,5.5,39.39,Credit Card,Globe Taxi,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.95358213,-87.72345239,POINT (-87.7234523905 41.9535821253)
0045d12e3bbe25a1dce5bd2d8c26c900000fd85a,f1e22a147bdb15246c72c3eca77f684452129a6f3203e2e1ee01ae865fb0b4009657db0c9f6f7a0f6b2f15306018a17fc888aec6b69db4a4ada752147b6dac6c,695,3529094050926620 ,1/26/2024 10:15,1/26/2024 10:45,1584,17.77,17031980000,17031839100,76,32,43.75,9.65,0,4,57.9,Credit Card,City Service,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
0045e2e143b74be436008ee0fb176b10dc07eaee,c02e4b7d55d11b15841c4ff678e4057182b1b0f61830b0b53e0e0066647a1da48d0b6d7aecb0298e8e86120a2bd651dc9f52ac8133119e9b87b35f561cd675eb,32,4786148430897230 ,1/20/2024 6:00,1/20/2024 6:30,1285,12.98,,,76,22,33.5,7.8,0,5,46.8,Credit Card,Taxicab Insurance Agency Llc,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.92276062,-87.69915534,POINT (-87.6991553432 41.9227606205)
004631abf7cda440442c13a16b129bba7e1e5353,847cf962bd6f62040673e6c24c24940aeb2d7fdaa54677eed6a0aaa4aeef61984916b32d763b4baa6c32476531543bb77e2346cd64f505618f6b9d562243f950,387,30193302821324 ,1/28/2024 2:00,1/28/2024 2:30,1320,2.1,,,8,8,12.5,6.8,0,21,40.3,Credit Card,Taxi Affiliation Services,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
0046bea0f30d8d916fd3597d2eeeeaa3ca3436c8,f7782da531b08c6ce5a1e16a8c2998f6f4f7943f29ab53713949ec17f3b4d7f8b4cd8a84da2fe7c4b0a17f1fc3439e376d3bfec25d83652dfa4468342e25f6b1,881,4719470196610 ,1/19/2024 18:15,1/19/2024 18:15,380,1.05,17031081500,17031280100,8,28,6.25,2,0,1,9.75,Credit Card,Taxicab Insurance Agency Llc,41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809),41.88530002,-87.64280847,POINT (-87.6428084655 41.8853000224)
0046cd6c5e145e5cececc04306038ac1a243b349,d28caa64f4e58307944cca8fac608e21e5abe79afdd1af7c790171e660fe5fd08a2fc2e60a47778e33ccb4f9d786c2bef78823af193a330f4d38e29202e27cb1,571,213141544632420 ,1/22/2024 13:30,1/22/2024 13:30,364,0.7,17031839100,17031839100,32,32,5.5,0,0,2,7.5,Cash,Globe Taxi,41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
0046e3dc034ad9b0637b6925f5eca21cc7071916,f705c825446b6687d3b45d5bb04a7a29720306923943f35ba050b6b5234e5dd564b074ace9b2e6c4c91c3dc09866a05908bed9d7f027d4f34f318274d5264b65,476,213184042577622 ,1/6/2024 1:30,1/6/2024 2:00,1320,0,,,6,15,18.5,0,0,0,18.5,Cash,Taxi Affiliation Services,41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014),41.95402765,-87.76339903,POINT (-87.7633990316 41.9540276487)
004725c3ebb7d10ba385347553d04bb10d70aa4d,02ef8f01232b1b1828f4e5e1b8e8a85cd71b67c449afafbd2dd7ab726b2bb72795fcd00a9bb2477dfa6f8a325bbfde41ae888127ecd354096a1117f5e6fd9e0d,635,573309109730 ,1/14/2024 22:15,1/14/2024 22:30,896,11.24,,,21,76,28.75,0,0,0,28.75,Prcard,City Service,41.9386662,-87.71121059,POINT (-87.7112105933 41.9386661962),41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146)
004744e4a4b3ad5d39b3f34469328afe4b0b6629,835869d6df51f9ec6e53cb4ac6a1f9e386c26f948cdcca5d86c515ba31b1c3e48e0b4d130c48ee65eb9011c2b185ede270ac586f9efd822c425286684ab5113b,734,4719504263584 ,1/12/2024 6:45,1/12/2024 7:30,2631,12.43,,,7,56,33.57,5.27,0,0,38.84,Mobile,Taxicab Insurance Agency Llc,41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843),41.79259236,-87.76961545,POINT (-87.7696154528 41.7925923603)
00476161e76a7548ccda0ac8e232801e12d3bc97,502a000e4ee99c96dc9964f2994671b57b73fd6902e2342ce2c0a2964ccac777078c7f455e928fecd64cc01571af88a107fc0341b5a5b8cf2d5f06212d972cd9,144,4846908241193640 ,1/21/2024 14:00,1/21/2024 14:30,1774,21.8,,,32,,53.94,0,0,0,53.94,Cash,Flash Cab,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),,,
0047621f7c3ab69ad7c0eae4d96e1d7b29437fd8,d79d3e19a1d5f6cb0cd4449d5579412262a2f1b182799d84c7d713a3f94407a121a9000223cae430e4d4b55a23b94d61d064c5c17d1f6bcf227e9df554921b77,821,4652697935722590 ,1/11/2024 17:15,1/11/2024 17:30,586,1.14,17031281900,17031320100,28,32,7.25,4,0,0,11.75,Credit Card,5 Star Taxi,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
004794cecf8daa8968e86ad16e434361c98528c1,35057a271731c5b976bda25efe85aa0c1901d0a5fc9ba2b7068508375a4c43033b282303a439c95d4ef479c592268f31ac7eb0b3db8f3998aaa79e82458a1d71,65,3593086704546220 ,1/10/2024 19:45,1/10/2024 20:15,1740,14.2,,,76,7,36,8,0,4,48,Credit Card,"Taxicab Insurance Agency, LLC",41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843)
0047a9ae3be4cc59213ba644a69c7212fcd8559e,c2b5d2c9d25be474a1378d6238dd5c34cec73a614288ff5a55293b1179426611602cdd91fb37b1a0dfe3efa867b665d9dc296aefdf81921d4149c30aef8f9ec4,281,3531279376273030 ,1/30/2024 13:45,1/30/2024 14:00,451,1.1,17031320100,17031281900,32,28,6.5,0,0,0,6.5,Cash,Chicago Independents,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.87925508,-87.642649,POINT (-87.642648998 41.8792550844)
0047b21e6ff821b08a782470f868e7bbc470198f,b889c2489ef79cdbcc7d26375dc93bdb4eb77de9f7e393990343d80168ff7bd7013ccd0b3dcd6456924ba204c257a8e145403a1f0ccc3ee9ed67e253863ac35c,412,4723932923505700 ,1/25/2024 5:30,1/25/2024 5:45,1166,11.06,,,8,30,28.75,0,0,0,28.75,Prcard,Flash Cab,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.83908691,-87.71400381,POINT (-87.714003807 41.8390869059)
0047cded914928a9227d5247f6fd8543e1309c91,3f261d5b0c2aa082ce8256add81464c15a1bddd5d41824b7f7f2bd5f37b4801735b7d91b6d4626e701d7c4aa56a5387adf5c8fd74173ec2319fcb566de44c095,318,3598389547977230 ,1/8/2024 6:15,1/8/2024 6:15,148,0.63,,,7,7,10.94,0,0,0,10.94,Mobile,City Service,41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843),41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843)
0047cfab7c157285a04e66db7aeb5b7a05d63bdd,a39edfa6e2ec6209ece046221d25bdb4c4fee327de239ab3ba59ccf24f5c0fa3ae1d2eae70dca967a16209a8c676b71e685759e76214095b11b8896f4080e607,426,3501414040203750 ,1/27/2024 0:45,1/27/2024 1:00,1071,16.07,,,76,24,39.5,11,0,4,55,Credit Card,Sun Taxi,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.90120699,-87.67635599,POINT (-87.6763559892 41.9012069941)
0048339ac7396b88cbdd34519b6e19d315d7cd2d,fa00293f740bb9c2bdaf0b119dfc057ebbe9ea87ae533da0e97a0bc475978f80f8e91ae04c8c4b1d2729685356a8a80a368f4093a16ec62261da341d0aecc400,381,4193249778795650000 ,1/1/2024 2:15,1/1/2024 2:30,500,2.96,,,3,6,10.25,1.91,0,2,14.66,Credit Card,Medallion Leasin,41.96581197,-87.65587879,POINT (-87.6558787862 41.96581197),41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014)
0048d6bd1581ed0440e6691c9b4d19be36dceb37,db757f6c1157d9f81e266396132cd641837c189b803c52df09f005d4aaa36fa8f3c786b71c307bad992636122a7c61873571d96ff24468fd19e4f40d00a3da15,208,4964566644911500000 ,1/28/2024 0:30,1/28/2024 0:45,560,1.73,,,6,6,8,0,0,0,8,Cash,Flash Cab,41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014),41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014)
0048ede503fdc0a807df4a8ac54b978fb9ce00f8,a2e9bf93ca68fbf4e62a4f759afeeecc8853444d0f3218a96dc6ef6afad135b0d8cda1d8699fe1d65327fbb1dae2f38723613cba21b9bf8af3b9d560f8acddd7,672,4366028843663570 ,1/26/2024 10:45,1/26/2024 12:45,7272,46.83,,,77,8,119,0,0,0,119,Cash,Blue Ribbon Taxi Association,41.9867118,-87.66341641,POINT (-87.6634164054 41.9867117999),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
0048fb817638cd0e983ca8348b3668baec9d5b12,ac631f0167353286bd820a3d29d38490cf7380d95b59d55a8e5136770c0faf611c90757ed6943a2c174e73d603d0bb20d33a4599166bf42e9e6c7c095349c956,188,4852002491749310000 ,1/21/2024 21:00,1/21/2024 21:30,1774,18.22,17031980000,17031839100,76,32,45,9.9,0,4,59.4,Mobile,City Service,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
004922863b2f19e49ae6e228c6434645f9920c48,2ec424873a975adb20fa01a5b511039773518fe36289ad94010e7fe6c1e18ae28f36588483e940c71c30a627cd584453d9e6cfa99997e15cf9a223befaf98a65,910,4412937472656600 ,1/10/2024 12:00,1/10/2024 12:15,966,2.83,17031081300,17031833000,8,28,12,0,0,0,12,Cash,Flash Cab,41.89833179,-87.62076287,POINT (-87.6207628651 41.8983317935),41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201)
0049523679483a274bd044195e58ef5ae4614169,931225a382fc38a75212f9d358439aec0d9b50fdaf32ad72ab675712c03e407a9bf99bea5f85136dd82fb3044040ee8854facb01d586e9715aec7dd1ae602d69,195,3555584127080960 ,1/16/2024 21:45,1/16/2024 22:00,1085,9.51,,,38,24,25,5.3,0,1,31.3,Prcard,Flash Cab,41.81294894,-87.61785968,POINT (-87.6178596758 41.8129489392),41.90120699,-87.67635599,POINT (-87.6763559892 41.9012069941)
00496ffdafdfeb40323acb89f24c6bff90b5d679,e7beacec1d49735023efa5f2dd34080f6eff23473d59441e21283b349390e26be4507450bf53d213dc685d381286619d69a6140d1ec87b1d7edc601cdd9a327f,446,4151800080512180 ,1/23/2024 20:45,1/23/2024 21:15,2340,32.4,,,76,56,77,12,0,11,100,Credit Card,Taxi Affiliation Services,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.79259236,-87.76961545,POINT (-87.7696154528 41.7925923603)
0049ca48a9bf74be67793624462e3057d93beed2,a04428213d2c8d9af75a38196f816c69458b06ab6051df6bc95ff4cce9b66bee0e53ab606249bf22bb8171b6aada19657ff7a099cefb8d93b71784c9403c62d9,755,4093767228084 ,1/7/2024 20:30,1/7/2024 20:45,840,8.44,,,28,41,22.25,0,0,0,22.25,Cash,City Service,41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383),41.79409025,-87.59231086,POINT (-87.592310855 41.794090253)
0049e0426bd17ad0e6f603c877f04833aa3cba20,dd38b7cebd5414ae2b17595c68048ff8745c5147487c6c21819daf489517055192acf8e79b37a52b929601021940f63b5fcae96aa07346acff8bc4298fdc9be6,141,4362121135845600000 ,1/23/2024 8:30,1/23/2024 9:30,3120,14.3,,,49,32,37.75,0,0,0,37.75,Unknown,Taxi Affiliation Services,41.70658788,-87.62336651,POINT (-87.6233665115 41.7065878819),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
004a2e2b9d0303af24d984a45700d1cbc36a55ae,6edf046ae368c4133e9c6e05fef38fd91caec343f4a9fbb1d6d81b61c559f3d74bf8ef717ac6dc598d81cba0dafcecb1bb233a4bacf85e073f06378d66b76ed6,51,4720491693008400 ,1/20/2024 20:45,1/20/2024 21:30,2779,32.51,,,76,,79,0,0,52.5,131.5,Cash,Medallion Leasin,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),,,
004a740c7ff960ab28d2c8ef35e24cb8676ad7f3,8b07f9156e568a37d362463c84dbd1118b4eeb753bae502fded3dd7ba0040f5476ebbabb0428fc752b6b1e3de90c50ae9f33c396493a873a33c9663c51fe2508,880,213191992499715 ,1/9/2024 21:45,1/9/2024 22:15,1740,18.3,17031980000,17031320100,76,32,46,10,0,4,60,Credit Card,Choice Taxi Association,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
004a9a108f3d79d864bac75fc8718c2133865f85,a2d74c38495d7447230ed910534bd828a372417b69e588760be45f172bcb65fe02b466cfc6c80bd0837a228de7c6ca85f951c8b79237a3268d73322e4aa25f0c,784,4318870414804 ,1/30/2024 15:30,1/30/2024 15:30,228,0.69,17031320100,17031839100,32,32,5,1.3,0,1,7.8,Mobile,Sun Taxi,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
004aac165a996185997e40fb0978e33463a0666a,9d5308a039a77963ed44f4b4435abd45f28eb7c4eb76694b0c22d09934295caaad8148b755db8512520ddcbaa4ad0525a545167bf95695974204e7a3ba76f625,473,4071602466325 ,1/10/2024 16:45,1/10/2024 17:15,1460,10.71,,,48,,28.5,0,0,0,28.5,Prcard,Flash Cab,41.72967642,-87.57271713,POINT (-87.5727171342 41.7296764229),,,
004af337dd1fc1f0a6317c6459be1397feabfc02,b07d05a608ee405aa0eb0111598dcfbd857c75223185520cb5a92be0c1c5961302b7a15e550f49a8855abf87af4d319cf6331e805f512d411b87835d0cb6c7db,201,213194275030900 ,1/26/2024 11:00,1/26/2024 11:30,2009,14.76,,,76,6,38.75,6.64,0,5,50.89,Mobile,Chicago Independents,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014)
004b0e784c64830deb5aa7f53ab88909f079e46d,c277cbe417b22e049274ecb4d91bb6612bdb6932c6bcbe0597061d1b6b125b12200c2b54a9e22f76740d3d53e13f961d780a8371838bfefe38d77e17f20550e4,118,2229693708624410 ,1/18/2024 20:00,1/18/2024 20:45,2503,34.87,17031980000,,76,,82.25,19.24,0,45.5,147.49,Credit Card,City Service,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),,,
004b3ab4fef8c3aa83d4ea6d5d6c5b858e069aa8,da6f829d43ef9293b94c21a502d12c9a48b2a7d7b6a886c937ef80db9f7c8956bd61268962bccb193ed08e9398a09742cff99971c5cf63f321096a51b5c1e5a3,283,213114963953684 ,1/5/2024 14:15,1/5/2024 14:15,545,1.86,17031081401,17031839100,8,32,8.5,0,0,0,8.5,Cash,Taxicab Insurance Agency Llc,41.89503345,-87.61971067,POINT (-87.6197106717 41.8950334495),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
004b7ff29a98665e6aaad6a9cf43700a6c949ce4,b0eee68bd58686cc729cf46fa27d775dac55168754f3c7407f5d5b41944354452ff9fdb7f17c21c72b857537f710dc2ce81592170282f97dcb57ca78dd490806,680,4686652843923 ,1/27/2024 10:45,1/27/2024 11:15,1660,3.98,,,28,7,15.5,0,0,0,15.5,Cash,Globe Taxi,41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383),41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843)
004b8b7f40f208cc13c2443ee36d917bc3a3bae7,5453573a470c75b36d908d4e664de1c937e68aae86c420191a43870a402b62ca9e81867fc2a769011873a9d7df93f43083246b9691db0c27e29126faacb84f19,57,4662810454325 ,1/3/2024 9:15,1/3/2024 9:15,289,0.59,17031081401,17031081201,8,8,5,0,0,0,5,Cash,Chicago Independents,41.89503345,-87.61971067,POINT (-87.6197106717 41.8950334495),41.89915561,-87.62621053,POINT (-87.6262105324 41.8991556134)
004b992ab889eefc76b2d8995a489e9f53e22b87,19115939d528111c8de7a409abaccdbb6543d70febf17ad238d21450dd6db76f66b4da395d61a808a9a43ffc9b6b1f4cbf09ac4c2fdec9868a5d5ad1032c3d1d,139,676372607769 ,1/18/2024 8:45,1/18/2024 9:00,856,2.26,17031081201,17031281900,8,28,10.25,2.15,0,0,12.9,Mobile,Flash Cab,41.89915561,-87.62621053,POINT (-87.6262105324 41.8991556134),41.87925508,-87.642649,POINT (-87.642648998 41.8792550844)
004bba131fa855318b6b29b58ea6e4426104ced1,8d9a2218e0a2c8ae95ec61ac346b42b4e2fe21c484c89d40508e1c548115bec19469e802815c5429be466bf7690d2594beeb897fb37f27d86836b76c98b98cc3,626,3568824560561750 ,1/24/2024 16:15,1/24/2024 16:30,744,1.94,17031839100,17031080300,32,8,9,2.27,0,0,11.27,Mobile,Globe Taxi,41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
004c11ae5df21c282f6b0380036b9227f1fc90ce,74b9b3ba2f90ab6dfe7352dc2cac4dfebb2fffa053bafe09f7a8068ee65170acb964079c0d87065050ecd7b69d97c3b83c71f76ce9e54d539854ef0a9f4519b0,278,4861143246139580 ,1/17/2024 14:30,1/17/2024 15:00,1505,12.32,,,22,69,31,0,0,0,31,Prcard,Flash Cab,41.92276062,-87.69915534,POINT (-87.6991553432 41.9227606205),41.7632468,-87.61613411,POINT (-87.6161341112 41.7632467988)
004c4ed4c93d35ca6af4eb07c97f69320e5f0859,99581bb3b95a57c5b93a1e80bf29a254cd0a4635a0bc9730abf1e4353688ae22acef25d358df9e8c482cc14881b382cd9b366dfe020e5e2fbc9ec8c0e9486a1b,186,4139716343059960000 ,1/9/2024 13:45,1/9/2024 14:00,564,1.61,17031081403,17031281900,8,28,8.25,0,0,0,8.25,Cash,Flash Cab,41.89092203,-87.61886836,POINT (-87.6188683546 41.8909220259),41.87925508,-87.642649,POINT (-87.642648998 41.8792550844)
004c50b2d781c1284d9373ed55dd5658f0f7412a,1eaf50df810f85b1dbcb7a12f35850df23a34ff48380a6d78b2c71e4f674f56dbeb284e5183c2c76942fcb31fd89a6ef28db450c9187d9acfd963a3cfa12ba03,483,3544596562019920 ,1/5/2024 16:00,1/5/2024 16:15,660,0,,,22,7,8.25,0,0,0,8.25,Unknown,Taxi Affiliation Services,41.92276062,-87.69915534,POINT (-87.6991553432 41.9227606205),41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843)
004c82c5fa2548b1f5aa942f6b29880776c6544e,950af3418bda33a809615e29c0592a6ab8ed5f479173437b80b129e16694d099c13ac649b93c38a08e703f3bc8c11a16bf7c37ccca96824dd06c56709d6afeac,854,180026026941804 ,1/6/2024 20:00,1/6/2024 20:30,1725,14.47,,,6,25,37.25,0,0,0,37.25,Prcard,Flash Cab,41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014),41.89060885,-87.75604671,POINT (-87.7560467111 41.8906088526)
004c8f8dd65a290222f6217e4d8ef3586db8117a,bff345061f21d319fb6ec44e0ab2bb05478383a21e1ecba1efaf9448dd836335b393430bad4242dea6722433cff819e84d2aa87ac3062d7b89a8a8d2f296dc6a,133,6011440408846390 ,1/6/2024 16:45,1/6/2024 17:00,946,4.23,,,32,24,14.5,3,0,0,18,Credit Card,Flash Cab,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.90120699,-87.67635599,POINT (-87.6763559892 41.9012069941)
04bfab41853bd6d49b374ffe786f95006bbcaa59,e582bdc2b107b7199f911e7e6081b3c5ba6e936fe85cef961aa53514b90ff63d88fbb5725e19a9c16957ae421e5983a9860a10b5f15703675a4bae3dac9020e0,480,3505394151604120 ,1/18/2024 16:30,1/18/2024 16:30,18,0,,,,,3.25,0,0,0,3.25,Cash,Flash Cab,,,,,,
004cfdde82e027f5c8d4154eb08e3707c0b4101c,a2c933ca0489813d4f5b49f79aa6c6b5701ef589bdc5033753ba45ec7dfe9d4b91c45f39eefe033f4ea75e2e64e2bdb980db3dffbf8b7e9d5424d91aa714480f,168,4355044860714140000 ,1/5/2024 22:30,1/5/2024 23:00,1270,13.27,,,76,22,33.75,7.65,0,4,45.9,Credit Card,Taxicab Insurance Agency Llc,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.92276062,-87.69915534,POINT (-87.6991553432 41.9227606205)
004d044e6e671f8dee5f5729ac3e84bb3832ef41,411767ddfe72ac709e1442e69fb39ae68c97382b53bbdb21c1119751c427be211b0b1ee92d233b95b709ddde86934919ddce870afe1bfaaea9d9614a53e27d36,467,3553939710987280 ,1/25/2024 20:00,1/25/2024 20:30,1796,18.32,17031980000,17031081401,76,8,45,12,0,4,61.5,Credit Card,Taxicab Insurance Agency Llc,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.89503345,-87.61971067,POINT (-87.6197106717 41.8950334495)
004d2baef12266883c00f135d1fb8d3ca1212d9d,3d288150e092eea073ce7ba66c4c9ad75f8c572a62f08000908a80ab9b63291e8bf4a62ab1db5bf5798406a225e674228bfe67491fb94c828e2a2be603a60843,209,587536620012 ,1/3/2024 7:45,1/3/2024 8:00,1294,9.7,,,76,,60,16.62,0,6,83.12,Credit Card,Flash Cab,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),,,
004d2cfdc0888ecbba677eec26942101b6bad446,cc474a035d6471f8bf8cef75b0c528e72b7f871e9bb0293b31448ab6ea2393c3efbe5a334420228ba57d7c6eef53df679fcd5b9d1967a894bb8bbc09c729918a,388,343769338695808 ,1/30/2024 15:45,1/30/2024 16:30,2400,1,,,76,,44.25,0,0,7,51.25,Cash,Taxi Affiliation Services,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),,,
004d452a63d92465d35693aa92f087e03dcab55f,bda723ff7d3238b616907b89512c7279801247b06581903556082767ad0e277669915c5e7a4b5f994b76aad0559230b2cee05ab633fd1ffbe84e3feed888f70d,197,6517821809325360 ,1/4/2024 8:15,1/4/2024 8:30,405,0,,,32,32,10,2.05,0,0,12.05,Mobile,Flash Cab,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
004d51b713b742822161ec908cedd48ceeb6d396,9054e449dca78c2363d025823dfceb7e33bebc5ca24c92db024cd6abe8e2013106a740b276d93cdedc689d2bc222382ca217e41e6ef0389313f6037771090c8e,729,3597639736925110 ,1/9/2024 14:45,1/9/2024 15:15,1746,14.66,,,76,22,36.25,8.15,0,4,48.9,Credit Card,Taxicab Insurance Agency Llc,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.92276062,-87.69915534,POINT (-87.6991553432 41.9227606205)
004d6cd5892c34654d7a5e7fffd0412e13f6f928,643bb93d2492e6eda6e928f41ec8e1cb906c3d8bf0dbd9ce7fde2198df5f74ad6159ef5666261e8ebb11e028a0c6f237ca96cccb30ef17857338822abb5f4bf7,378,6558312063037350 ,1/11/2024 20:45,1/11/2024 21:00,598,2.47,,,32,24,9.75,3,0,0,13.25,Credit Card,Sun Taxi,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.90120699,-87.67635599,POINT (-87.6763559892 41.9012069941)
